utr_id,utr_rating,playerId,playerFamilyName,playerGivenName,playerNationalityCode,playerNationality,profileLink,hiddenPlayer,birthYear,rankMovement,rank,rankEqualFlag,tournamentsPlayed,points,profileImage,tournamentsPlayedSingles,tournamentsPlayedDoubles,pointsRankingSingles,pointsRankingDoubles,pointsRankingTotal,age,player_name
319623,11.43,800508487,Reichbach,Samuel,USA,USA,/en/players/samuel-reichbach/800508487/usa/,False,2003,-3,669,,20,59.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Samuel Reichbach
165087,11.51,800490566,Tomanski,Karol,POL,Poland,/en/players/karol-tomanski/800490566/pol/,False,2003,-3,670,,25,59.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Karol Tomanski
278221,11.10,800460689,Heinonen,Adam,SWE,Sweden,/en/players/adam-heinonen/800460689/swe/,False,2002,-3,671,,10,59.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Adam Heinonen
387520,10.66,800469680,Lee,Junhyun,KOR,"Korea, Rep.",/en/players/junhyun-lee/800469680/kor/,False,2002,-3,672,,16,59.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Junhyun Lee
365193,10.91,800501063,Kim,Min-Joon,KOR,"Korea, Rep.",/en/players/min-joon-kim/800501063/kor/,False,2004,-3,673,,23,59.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Min-Joon Kim
1708489,11.56,800514333,Dabas,Sushant,IND,India,/en/players/sushant-dabas/800514333/ind/,False,2003,-3,674,,18,59.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Sushant Dabas
472067,11.51,800424316,Romanov,Daniil,RUS,Russia,/en/players/daniil-romanov/800424316/rus/,False,2002,-3,675,,34,59.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Daniil Romanov
239994,11.28,800523043,Prado Angelo,Juan Carlos,BOL,Bolivia,/en/players/juan-carlos-prado-angelo/800523043/bol/,False,2005,-2,676,,19,58.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Juan Carlos Prado Angelo
299261,11.91,800546441,Padro Parra,Alex,ESP,Spain,/en/players/alex-padro-parra/800546441/esp/,False,2004,-2,677,,23,58.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Alex Padro Parra
1284539,11.60,800484668,Artnak ,Bor,SLO,Slovenia,/en/players/bor-artnak-/800484668/slo/,False,2004,-2,678,,19,58.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Bor Artnak 
271454,11.65,800521643,Kaneda,Ryota,JPN,Japan,/en/players/ryota-kaneda/800521643/jpn/,False,2003,-1,679,,13,58.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Ryota Kaneda
276565,12.24,800484224,Miller,Joshua,USA,USA,/en/players/joshua-miller/800484224/usa/,False,2002,-1,680,,18,57.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Joshua Miller
896224,10.58,800442508,Paris ,Tom,FRA,France,/en/players/tom-paris-/800442508/fra/,False,2002,-1,681,,6,57.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Tom Paris 
1820963,11.72,800458332,Mingaleev ,German,RUS,Russia,/en/players/german-mingaleev-/800458332/rus/,False,2004,0,682,,23,57.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,German Mingaleev 
1670580,11.33,800427214,Kiselkov,Veselin,BUL,Bulgaria,/en/players/veselin-kiselkov/800427214/bul/,False,2002,0,683,,36,57.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Veselin Kiselkov
279011,11.43,800533220,Lopez Comper,Felipe,CHI,Chile,/en/players/felipe-lopez-comper/800533220/chi/,False,2003,0,684,,24,57.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Felipe Lopez Comper
279449,11.44,800441783,Emersic Potocnik,Gal,SLO,Slovenia,/en/players/gal-emersic-potocnik/800441783/slo/,False,2003,16,685,,29,57.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Gal Emersic Potocnik
303815,11.86,800515661,Kos,Maciej,POL,Poland,/en/players/maciej-kos/800515661/pol/,False,2004,-1,686,,22,56.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Maciej Kos
1711931,11.40,800533185,Aguiar Kuntz,Bryan,BRA,Brazil,/en/players/bryan-aguiar-kuntz/800533185/bra/,False,2002,0,687,,21,56.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Bryan Aguiar Kuntz
275839,11.17,800527534,Jones,Maximus,THA,Thailand,/en/players/maximus-jones/800527534/tha/,False,2004,0,688,,13,56.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Maximus Jones
1972225,11.20,800511874,Zheng,Zhan,CHN,"China, P.R.",/en/players/zhan-zheng/800511874/chn/,False,2003,0,689,,24,56.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Zhan Zheng
2132855,11.50,800485486,Ayar,Gokalp,TUR,Turkey,/en/players/gokalp-ayar/800485486/tur/,False,2003,0,690,,28,56.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Gokalp Ayar
116386,11.51,800563758,Sotelo,Armando,MEX,Mexico,/en/players/armando-sotelo/800563758/mex/,False,2004,0,691,,27,56.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Armando Sotelo
446690,10.79,800534043,Defilippis,Sebastian,CHI,Chile,/en/players/sebastian-defilippis/800534043/chi/,False,2002,0,692,,21,55.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Sebastian Defilippis
85642,12.41,800452835,Pampanin,Pietro,ITA,Italy,/en/players/pietro-pampanin/800452835/ita/,False,2003,0,693,,25,55.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Pietro Pampanin
274672,12.80,800488862,Pinto Sansano ,Oscar,ESP,Spain,/en/players/oscar-pinto-sansano-/800488862/esp/,False,2003,0,694,,13,55.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Oscar Pinto Sansano 
2459307,12.04,800514961,Matuszewski,Gabriel,POL,Poland,/en/players/gabriel-matuszewski/800514961/pol/,False,2004,83,695,,15,55.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Gabriel Matuszewski
275444,12.56,800430511,Krolo,Karlo,CRO,Croatia,/en/players/karlo-krolo/800430511/cro/,False,2002,-1,696,,29,55.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Karlo Krolo
273133,11.79,800534186,Agatra,Nauvaldo Jati,INA,Indonesia,/en/players/nauvaldo-jati-agatra/800534186/ina/,False,2003,0,697,,30,55.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Nauvaldo Jati Agatra
1784565,11.26,800440757,Ben Jemaa,Yassine,TUN,Tunisia,/en/players/yassine-ben-jemaa/800440757/tun/,False,2002,-34,698,,43,55.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Yassine Ben Jemaa
1583918,11.01,800545080,Mohammed,Musa,NGR,Nigeria,/en/players/musa-mohammed/800545080/ngr/,False,2002,-1,699,,4,55.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Musa Mohammed
1720026,11.61,800512390,Robinson,Matthew,USA,USA,/en/players/matthew-robinson/800512390/usa/,False,2002,0,700,,29,54.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Matthew Robinson
211703,10.68,800517011,Younan,Michael,CAN,Canada,/en/players/michael-younan/800517011/can/,False,2002,-2,701,,47,54.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Michael Younan
278931,10.91,800544001,Svoboda,Jakub,CZE,Czech Republic,/en/players/jakub-svoboda/800544001/cze/,False,2003,0,702,,29,54.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Jakub Svoboda
276728,12.06,800412491,Stoeger,Moritz,GER,Germany,/en/players/moritz-stoeger/800412491/ger/,False,2002,0,703,,33,54.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Moritz Stoeger
315059,11.42,800533773,Niño Mendoza,Nicolas,COL,Colombia,/en/players/nicolas-nino-mendoza/800533773/col/,False,2004,47,704,,18,54.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Nicolas Niño Mendoza
274909,11.37,800493171,Borbolla,Francisco Javier,MEX,Mexico,/en/players/francisco-javier-borbolla/800493171/mex/,False,2003,-1,705,,20,54.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Francisco Javier Borbolla
279624,10.77,800511827,Andrianaly,Dylan,FRA,France,/en/players/dylan-andrianaly/800511827/fra/,False,2002,-1,706,,33,53.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Dylan Andrianaly
1244020,10.97,800452828,Mcmanus,Luca,GBR,Great Britain,/en/players/luca-mcmanus/800452828/gbr/,False,2002,-1,707,,19,53.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Luca Mcmanus
1616270,11.05,800512946,Jacob,Guillaume,BEL,Belgium,/en/players/guillaume-jacob/800512946/bel/,False,2004,-1,708,,24,53.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Guillaume Jacob
273459,11.81,800488773,Biagiotti,Richard,DEN,Denmark,/en/players/richard-biagiotti/800488773/den/,False,2003,-13,709,,28,53.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Richard Biagiotti
284868,12.26,800421328,Nabiev,Olimjon,UZB,Uzbekistan,/en/players/olimjon-nabiev/800421328/uzb/,False,2002,-108,710,,5,53.5,"/remote.axd/media.itftennis.com/asset-bank/servlet/display?file=22137989cb660848847ffe3e.jpg?crop=0.27758851288263064,0.057304061460071706,0.26817573876397377,0.51610932269500032&cropmode=percentage&width=54&height=72&rnd=132285938090000000",,,,,,18,Olimjon Nabiev
1610059,11.65,800537438,Nawaf,Rashed,QAT,Qatar,/en/players/rashed-nawaf/800537438/qat/,False,2005,-3,711,,22,53.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Rashed Nawaf
956283,10.88,800484295,Tsirikidze,Venedikt,RUS,Russia,/en/players/venedikt-tsirikidze/800484295/rus/,False,2004,-3,712,,26,53.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Venedikt Tsirikidze
994853,9.86,800564091,Leong,Jett,AUS,Australia,/en/players/jett-leong/800564091/aus/,False,2004,-3,713,,32,53.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Jett Leong
275715,11.39,800541545,Costa Paiva,Matheus,BRA,Brazil,/en/players/matheus-costa-paiva/800541545/bra/,False,2002,-3,714,,12,53.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Matheus Costa Paiva
1888494,10.34,800533823,Buse,Ignacio,PER,Peru,/en/players/ignacio-buse/800533823/per/,False,2004,91,715,,15,53.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Ignacio Buse
945576,11.13,800432365,Tasenkov,Vladislav,RUS,Russia,/en/players/vladislav-tasenkov/800432365/rus/,False,2002,-4,716,,24,53.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Vladislav Tasenkov
276480,11.58,800544716,Licea,Alejandro,ESA,El Salvador,/en/players/alejandro-licea/800544716/esa/,False,2004,-4,717,,30,53.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Alejandro Licea
278087,11.83,800514856,Stendal,Anton,SWE,Sweden,/en/players/anton-stendal/800514856/swe/,False,2003,-4,718,,17,53.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Anton Stendal
1041531,10.92,800532980,Ballotta,Gianluca,PER,Peru,/en/players/gianluca-ballotta/800532980/per/,False,2004,-4,719,,22,52.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Gianluca Ballotta
279157,10.78,800532888,Del Pino,Mateo,ARG,Argentina,/en/players/mateo-del-pino/800532888/arg/,False,2003,-4,720,,25,52.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Mateo Del Pino
657541,11.25,800506951,Guerrero Alvarez,Carlos,ESP,Spain,/en/players/carlos-guerrero-alvarez/800506951/esp/,False,2004,-3,721,,7,52.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Carlos Guerrero Alvarez
473061,10.16,800458751,Sakthivel,Boopathy,IND,India,/en/players/boopathy-sakthivel/800458751/ind/,False,2002,-3,722,,9,52.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Boopathy Sakthivel
1864638,11.41,800416067,Melik Agamalov,Igor,RUS,Russia,/en/players/igor-melik-agamalov/800416067/rus/,False,2002,-3,723,,17,52.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Igor Melik Agamalov
275336,12.77,800490316,Bravo ,Emilio,MEX,Mexico,/en/players/emilio-bravo-/800490316/mex/,False,2004,-3,724,,18,52.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Emilio Bravo 
1906607,11.64,800503802,Loubser,Rohan,RSA,South Africa,/en/players/rohan-loubser/800503802/rsa/,False,2004,-3,725,,22,51.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Rohan Loubser
1682448,3X6,800461369,Kruger,Connor,RSA,South Africa,/en/players/connor-kruger/800461369/rsa/,False,2003,-3,726,,19,51.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Connor Kruger
273098,11.59,800534063,Cortes Flores,Victor Agustin,BOL,Bolivia,/en/players/victor-agustin-cortes-flores/800534063/bol/,False,2002,-3,727,,18,51.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Victor Agustin Cortes Flores
275092,10.80,800548173,Franca,Pedro,BRA,Brazil,/en/players/pedro-franca/800548173/bra/,False,2002,-3,728,,32,51.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Pedro Franca
280116,11.76,800521704,Bazilevskiy,Vladimir,ISR,Israel,/en/players/vladimir-bazilevskiy/800521704/isr/,False,2005,-3,729,,13,51.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Vladimir Bazilevskiy
102446,11.33,800537183,Tunali,Berk,CAN,Canada,/en/players/berk-tunali/800537183/can/,False,2003,-3,730,,16,51.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Berk Tunali
391961,12.10,800493129,Israelan,Georg Eduard,GER,Germany,/en/players/georg-eduard-israelan/800493129/ger/,False,2005,95,731,,16,51.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Georg Eduard Israelan
96666,12.60,800549326,Pena,Enrique,COL,Colombia,/en/players/enrique-pena/800549326/col/,False,2004,-4,732,,12,51.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Enrique Pena
261375,10.22,800409457,Soghoyan,Artur,ARM,Armenia,/en/players/artur-soghoyan/800409457/arm/,False,2002,-4,733,,18,51.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Artur Soghoyan
10897,3X6,800484381,Wisniewski,Dawid,POL,Poland,/en/players/dawid-wisniewski/800484381/pol/,False,2002,-4,734,,9,51.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Dawid Wisniewski
1041049,11.80,800503264,Randiek,Ryan Ateto,KEN,Kenya,/en/players/ryan-ateto-randiek/800503264/ken/,False,2002,-4,735,,27,51.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ryan Ateto Randiek
2375373,11.75,800546452,Gomes,Henrique Silvestre,BRA,Brazil,/en/players/henrique-silvestre-gomes/800546452/bra/,False,2002,-4,736,,36,50.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Henrique Silvestre Gomes
280999,11.78,800466883,Vishal Balsekar,Aditya,IND,India,/en/players/aditya-vishal-balsekar/800466883/ind/,False,2002,-4,737,,12,50.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Aditya Vishal Balsekar
1262944,10.39,800504852,Watanabe Eriksson,Alexander,SWE,Sweden,/en/players/alexander-watanabe-eriksson/800504852/swe/,False,2003,-4,738,,22,50.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Alexander Watanabe Eriksson
948654,10.78,800482991,Djuric,Branko,SRB,Serbia,/en/players/branko-djuric/800482991/srb/,False,2005,35,739,,24,50.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Branko Djuric
279465,11.67,800506563,Gales,Romain,FRA,France,/en/players/romain-gales/800506563/fra/,False,2004,-5,740,,24,50.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Romain Gales
564680,11.39,800464438,Greif,Jonas,ITA,Italy,/en/players/jonas-greif/800464438/ita/,False,2002,-5,741,,28,50.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jonas Greif
1771531,11.16,800424710,Enc,Berk Ulas,TUR,Turkey,/en/players/berk-ulas-enc/800424710/tur/,False,2002,-5,742,,33,50.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Berk Ulas Enc
1609459,12.04,800429775,Minnivaliev,David,RUS,Russia,/en/players/david-minnivaliev/800429775/rus/,False,2003,-5,743,,22,50.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,David Minnivaliev
298149,11.34,800519456,Le Khanh Duy,Tu,VIE,Vietnam,/en/players/tu-le-khanh-duy/800519456/vie/,False,2002,-5,744,,17,50.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Tu Le Khanh Duy
276837,11.89,800413931,Bondar,Myroslav,UKR,Ukraine,/en/players/myroslav-bondar/800413931/ukr/,False,2002,-5,745,,22,50.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Myroslav Bondar
277363,11.77,800557926,Williams,Cooper,USA,USA,/en/players/cooper-williams/800557926/usa/,False,2005,-5,746,,12,50.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,15,Cooper Williams
384164,10.71,800499269,Kim,Hyeoung Jin,KOR,"Korea, Rep.",/en/players/hyeoung-jin-kim/800499269/kor/,False,2003,-5,747,,17,50.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Hyeoung Jin Kim
1813043,10.59,800490688,Goli ,Saiprakash,USA,USA,/en/players/saiprakash-goli-/800490688/usa/,False,2002,-5,748,,8,50.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Saiprakash Goli 
615120,11.64,800395362,Zivotic,Goran,SRB,Serbia,/en/players/goran-zivotic/800395362/srb/,False,2002,-5,749,,15,50.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Goran Zivotic
277862,12.13,800581707,Rahman,Yannik,USA,USA,/en/players/yannik-rahman/800581707/usa/,False,2004,107,750,,18,50.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Yannik Rahman
948586,11.00,800486306,Karol ,Milos,SVK,Slovakia,/en/players/milos-karol-/800486306/svk/,False,2002,-6,751,,13,49.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Milos Karol 
276405,12.11,800413117,Eldiyar Uulu ,Erbol,RUS,Russia,/en/players/erbol-eldiyar-uulu-/800413117/rus/,False,2002,-6,752,,27,49.75,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Erbol Eldiyar Uulu 
278802,11.51,800441937,Arabaci ,Mert,TUR,Turkey,/en/players/mert-arabaci-/800441937/tur/,False,2002,-6,753,,22,49.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Mert Arabaci 
1821154,11.66,800526604,Desai,Rahul,AUS,Australia,/en/players/rahul-desai/800526604/aus/,False,2003,-6,754,,16,49.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Rahul Desai
279564,11.54,800511875,Navarro,Thomas,USA,USA,/en/players/thomas-navarro/800511875/usa/,False,2002,-38,755,,26,49.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Thomas Navarro
186172,10.50,800507588,Bain,Jacobi,BAH,Bahamas,/en/players/jacobi-bain/800507588/bah/,False,2003,-7,756,,14,49.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,17,Jacobi Bain
277366,11.71,800502145,Pereira,Tiago,POR,Portugal,/en/players/tiago-pereira/800502145/por/,False,2004,-7,757,,28,49.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Tiago Pereira
277794,11.75,800455381,Pucalka,Jan,CZE,Czech Republic,/en/players/jan-pucalka/800455381/cze/,False,2002,41,758,,17,49.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Jan Pucalka
1961650,12.08,800521259,Kountourakis ,Ioannis,GRE,Greece,/en/players/ioannis-kountourakis-/800521259/gre/,False,2002,-7,759,,26,49.0,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Ioannis Kountourakis 
275242,11.45,800394955,Bernardi,Mattia,ITA,Italy,/en/players/mattia-bernardi/800394955/ita/,False,2002,-134,760,,27,48.5,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,18,Mattia Bernardi
1398954,11.43,800475173,Bassem Sobhy,Michael,EGY,Egypt,/en/players/michael-bassem-sobhy/800475173/egy/,False,2004,-7,761,,15,48.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Michael Bassem Sobhy
2056702,10.57,800437857,Chernomaz,Alexander,KAZ,Kazakhstan,/en/players/alexander-chernomaz/800437857/kaz/,False,2004,-7,762,,18,48.25,/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000,,,,,,16,Alexander Chernomaz
